,NUMBER,STREET,CITY,REGION,POSTCODE,ADDRESS,bathrooms,bedrooms,comps_link,graphs_data,home_details,last_sold_date,last_sold_price,lot_size_sqft,map,sqft,valuation_range_high,valuation_range_low,year_built,zestimate
221,45,Skyline Dr,Bella Vista,AR,72714,45 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/70684663_zpid/,http://www.zillow.com/homedetails/45-Skyline-Dr-Bella-Vista-AR-72714/70684663_zpid/#charts-and-data,http://www.zillow.com/homedetails/45-Skyline-Dr-Bella-Vista-AR-72714/70684663_zpid/,12/29/2003,32000,4792,http://www.zillow.com/homes/70684663_zpid/,728,73449.0,44708.0,1980,63869.0
222,46,Skyline Dr,Bella Vista,AR,72714,46 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94649077_zpid/,http://www.zillow.com/homedetails/46-Skyline-Dr-Bella-Vista-AR-72714/94649077_zpid/#charts-and-data,http://www.zillow.com/homedetails/46-Skyline-Dr-Bella-Vista-AR-72714/94649077_zpid/,07/09/2014,3000,7405,http://www.zillow.com/homes/94649077_zpid/,576,83856.0,45986.0,,67626.0
223,47,Skyline Dr,Bella Vista,AR,72714,47 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94646698_zpid/,http://www.zillow.com/homedetails/47-Skyline-Dr-Bella-Vista-AR-72714/94646698_zpid/#charts-and-data,http://www.zillow.com/homedetails/47-Skyline-Dr-Bella-Vista-AR-72714/94646698_zpid/,07/07/2010,25000,6534,http://www.zillow.com/homes/94646698_zpid/,952,88730.0,62681.0,,81404.0
224,48,Skyline Dr,Bella Vista,AR,72714,48 Skyline Dr Bella Vista AR,1.0,2,http://www.zillow.com/homes/comps/70637447_zpid/,http://www.zillow.com/homedetails/48-Skyline-Dr-Bella-Vista-AR-72714/70637447_zpid/#charts-and-data,http://www.zillow.com/homedetails/48-Skyline-Dr-Bella-Vista-AR-72714/70637447_zpid/,04/08/2009,26000,6970,http://www.zillow.com/homes/70637447_zpid/,988,81493.0,55598.0,1984,76162.0
225,49,Skyline Dr,Bella Vista,AR,72714,49 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94649665_zpid/,http://www.zillow.com/homedetails/49-Skyline-Dr-Bella-Vista-AR-72714/94649665_zpid/#charts-and-data,http://www.zillow.com/homedetails/49-Skyline-Dr-Bella-Vista-AR-72714/94649665_zpid/,11/02/1993,19000,7405,http://www.zillow.com/homes/94649665_zpid/,840,85000.0,53125.0,,75893.0
226,50,Skyline Dr,Bella Vista,AR,72714,50 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94648780_zpid/,http://www.zillow.com/homedetails/50-Skyline-Dr-Bella-Vista-AR-72714/94648780_zpid/#charts-and-data,http://www.zillow.com/homedetails/50-Skyline-Dr-Bella-Vista-AR-72714/94648780_zpid/,10/12/1994,15000,10019,http://www.zillow.com/homes/94648780_zpid/,600,76183.0,44929.0,,65114.0
227,52,Skyline Dr,Bella Vista,AR,72714,52 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94649006_zpid/,http://www.zillow.com/homedetails/52-Skyline-Dr-Bella-Vista-AR-72714/94649006_zpid/#charts-and-data,http://www.zillow.com/homedetails/52-Skyline-Dr-Bella-Vista-AR-72714/94649006_zpid/,06/18/2002,25000,7405,http://www.zillow.com/homes/94649006_zpid/,924,86233.0,54876.0,,78394.0
228,53,Skyline Dr,Bella Vista,AR,72714,53 Skyline Dr Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70727533_zpid/,http://www.zillow.com/homedetails/53-Skyline-Dr-Bella-Vista-AR-72714/70727533_zpid/#charts-and-data,http://www.zillow.com/homedetails/53-Skyline-Dr-Bella-Vista-AR-72714/70727533_zpid/,05/18/2011,1000,43560,http://www.zillow.com/homes/70727533_zpid/,552,76955.0,45504.0,1970,66917.0
229,54,Skyline Dr,Bella Vista,AR,72714,54 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94644588_zpid/,http://www.zillow.com/homedetails/54-Skyline-Dr-Bella-Vista-AR-72714/94644588_zpid/#charts-and-data,http://www.zillow.com/homedetails/54-Skyline-Dr-Bella-Vista-AR-72714/94644588_zpid/,04/23/1993,25000,6970,http://www.zillow.com/homes/94644588_zpid/,1440,119090.0,77304.0,,104465.0
230,56,Skyline Dr,Bella Vista,AR,72714,56 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/70617718_zpid/,http://www.zillow.com/homedetails/56-Skyline-Dr-Bella-Vista-AR-72714/70617718_zpid/#charts-and-data,http://www.zillow.com/homedetails/56-Skyline-Dr-Bella-Vista-AR-72714/70617718_zpid/,05/14/2008,27000,7405,http://www.zillow.com/homes/70617718_zpid/,832,87848.0,52709.0,,76390.0
231,57,Skyline Dr,Bella Vista,AR,72714,57 Skyline Dr Bella Vista AR,,,,,,,,,,,,,,
232,58,Skyline Dr,Bella Vista,AR,72714,58 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/70635214_zpid/,http://www.zillow.com/homedetails/58-Skyline-Dr-Bella-Vista-AR-72714/70635214_zpid/#charts-and-data,http://www.zillow.com/homedetails/58-Skyline-Dr-Bella-Vista-AR-72714/70635214_zpid/,03/22/2012,8000,7841,http://www.zillow.com/homes/70635214_zpid/,952,87018.0,59076.0,,79833.0
233,59,Skyline Dr,Bella Vista,AR,72714,59 Skyline Dr Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70685486_zpid/,http://www.zillow.com/homedetails/59-Skyline-Dr-Bella-Vista-AR-72714/70685486_zpid/#charts-and-data,http://www.zillow.com/homedetails/59-Skyline-Dr-Bella-Vista-AR-72714/70685486_zpid/,07/22/2009,23000,6098,http://www.zillow.com/homes/70685486_zpid/,1172,95134.0,69877.0,1979,84189.0
234,60,Skyline Dr,Bella Vista,AR,72714,60 Skyline Dr Bella Vista AR,1.0,2,http://www.zillow.com/homes/comps/70698251_zpid/,http://www.zillow.com/homedetails/60-Skyline-Dr-Bella-Vista-AR-72714/70698251_zpid/#charts-and-data,http://www.zillow.com/homedetails/60-Skyline-Dr-Bella-Vista-AR-72714/70698251_zpid/,03/28/2014,10000,8276,http://www.zillow.com/homes/70698251_zpid/,628,64800.0,44182.0,1966,58909.0
235,61,Skyline Dr,Bella Vista,AR,72714,61 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94645308_zpid/,http://www.zillow.com/homedetails/61-Skyline-Dr-Bella-Vista-AR-72714/94645308_zpid/#charts-and-data,http://www.zillow.com/homedetails/61-Skyline-Dr-Bella-Vista-AR-72714/94645308_zpid/,08/06/2001,17000,6098,http://www.zillow.com/homes/94645308_zpid/,552,71344.0,42567.0,,59953.0
236,62,Skyline Dr,Bella Vista,AR,72714,62 Skyline Dr Bella Vista AR,1.5,2,http://www.zillow.com/homes/comps/70719280_zpid/,http://www.zillow.com/homedetails/62-Skyline-Dr-Bella-Vista-AR-72714/70719280_zpid/#charts-and-data,http://www.zillow.com/homedetails/62-Skyline-Dr-Bella-Vista-AR-72714/70719280_zpid/,12/03/2007,64000,9148,http://www.zillow.com/homes/70719280_zpid/,1528,140448.0,125734.0,1981,133760.0
237,63,Skyline Dr,Bella Vista,AR,72714,63 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94646317_zpid/,http://www.zillow.com/homedetails/63-Skyline-Dr-Bella-Vista-AR-72714/94646317_zpid/#charts-and-data,http://www.zillow.com/homedetails/63-Skyline-Dr-Bella-Vista-AR-72714/94646317_zpid/,01/13/2003,16000,6970,http://www.zillow.com/homes/94646317_zpid/,552,71421.0,42613.0,,60018.0
238,64,Skyline Dr,Bella Vista,AR,72714,64 Skyline Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70672302_zpid/,http://www.zillow.com/homedetails/64-Skyline-Dr-Bella-Vista-AR-72714/70672302_zpid/#charts-and-data,http://www.zillow.com/homedetails/64-Skyline-Dr-Bella-Vista-AR-72714/70672302_zpid/,12/27/2007,28000,9148,http://www.zillow.com/homes/70672302_zpid/,1568,127210.0,84431.0,1982,112575.0
239,65,Skyline Dr,Bella Vista,AR,72714,65 Skyline Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/94647119_zpid/,http://www.zillow.com/homedetails/65-Skyline-Dr-Bella-Vista-AR-72714/94647119_zpid/#charts-and-data,http://www.zillow.com/homedetails/65-Skyline-Dr-Bella-Vista-AR-72714/94647119_zpid/,10/02/2008,35000,281833,http://www.zillow.com/homes/94647119_zpid/,1200,50896.0,37384.0,1974,45041.0
240,66,Skyline Dr,Bella Vista,AR,72714,66 Skyline Dr Bella Vista AR,,0,http://www.zillow.com/homes/comps/70689891_zpid/,http://www.zillow.com/homedetails/66-Skyline-Dr-Bella-Vista-AR-72714/70689891_zpid/#charts-and-data,http://www.zillow.com/homedetails/66-Skyline-Dr-Bella-Vista-AR-72714/70689891_zpid/,,,9147,http://www.zillow.com/homes/70689891_zpid/,,,,,
241,68,Skyline Dr,Bella Vista,AR,72714,68 Skyline Dr Bella Vista AR,1.0,2,http://www.zillow.com/homes/comps/94649973_zpid/,http://www.zillow.com/homedetails/68-Skyline-Dr-Bella-Vista-AR-72714/94649973_zpid/#charts-and-data,http://www.zillow.com/homedetails/68-Skyline-Dr-Bella-Vista-AR-72714/94649973_zpid/,02/24/2014,12000,10019,http://www.zillow.com/homes/94649973_zpid/,552,66964.0,44039.0,,60328.0
242,69,Skyline Dr,Bella Vista,AR,72714,69 Skyline Dr Bella Vista AR,,,,,,,,,,,,,,
243,70,Skyline Dr,Bella Vista,AR,72714,70 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94648933_zpid/,http://www.zillow.com/homedetails/70-Skyline-Dr-Bella-Vista-AR-72714/94648933_zpid/#charts-and-data,http://www.zillow.com/homedetails/70-Skyline-Dr-Bella-Vista-AR-72714/94648933_zpid/,06/09/2000,13000,11761,http://www.zillow.com/homes/94648933_zpid/,600,88108.0,52556.0,,77288.0
244,71,Skyline Dr,Bella Vista,AR,72714,71 Skyline Dr Bella Vista AR,1.5,3,http://www.zillow.com/homes/comps/70600591_zpid/,http://www.zillow.com/homedetails/71-Skyline-Dr-Bella-Vista-AR-72714/70600591_zpid/#charts-and-data,http://www.zillow.com/homedetails/71-Skyline-Dr-Bella-Vista-AR-72714/70600591_zpid/,10/25/2006,13000,6534,http://www.zillow.com/homes/70600591_zpid/,1100,44944.0,35226.0,1972,40490.0
245,72,Skyline Dr,Bella Vista,AR,72714,72 Skyline Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70727835_zpid/,http://www.zillow.com/homedetails/72-Skyline-Dr-Bella-Vista-AR-72714/70727835_zpid/#charts-and-data,http://www.zillow.com/homedetails/72-Skyline-Dr-Bella-Vista-AR-72714/70727835_zpid/,09/24/2010,17000,12632,http://www.zillow.com/homes/70727835_zpid/,730,90247.0,63657.0,1987,80578.0
246,74,Skyline Dr,Bella Vista,AR,72714,74 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94646138_zpid/,http://www.zillow.com/homedetails/74-Skyline-Dr-Bella-Vista-AR-72714/94646138_zpid/#charts-and-data,http://www.zillow.com/homedetails/74-Skyline-Dr-Bella-Vista-AR-72714/94646138_zpid/,08/04/2006,25000,7405,http://www.zillow.com/homes/94646138_zpid/,600,87443.0,52014.0,,75382.0
247,75,Skyline Dr,Bella Vista,AR,72714,75 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/70693609_zpid/,http://www.zillow.com/homedetails/75-Skyline-Dr-Bella-Vista-AR-72714/70693609_zpid/#charts-and-data,http://www.zillow.com/homedetails/75-Skyline-Dr-Bella-Vista-AR-72714/70693609_zpid/,06/07/2004,47000,23958,http://www.zillow.com/homes/70693609_zpid/,1040,99934.0,71634.0,,88437.0
248,77,Skyline Dr,Bella Vista,AR,72714,77 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/70632174_zpid/,http://www.zillow.com/homedetails/77-Skyline-Dr-Bella-Vista-AR-72714/70632174_zpid/#charts-and-data,http://www.zillow.com/homedetails/77-Skyline-Dr-Bella-Vista-AR-72714/70632174_zpid/,11/21/2014,21000,19166,http://www.zillow.com/homes/70632174_zpid/,552,88060.0,59755.0,,78625.0
249,79,Skyline Dr,Bella Vista,AR,72714,79 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94650894_zpid/,http://www.zillow.com/homedetails/79-Skyline-Dr-Bella-Vista-AR-72714/94650894_zpid/#charts-and-data,http://www.zillow.com/homedetails/79-Skyline-Dr-Bella-Vista-AR-72714/94650894_zpid/,01/11/2007,27000,15246,http://www.zillow.com/homes/94650894_zpid/,600,88472.0,60825.0,,78993.0
250,81,Skyline Dr,Bella Vista,AR,72714,81 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/70696570_zpid/,http://www.zillow.com/homedetails/81-Skyline-Dr-Bella-Vista-AR-72714/70696570_zpid/#charts-and-data,http://www.zillow.com/homedetails/81-Skyline-Dr-Bella-Vista-AR-72714/70696570_zpid/,09/10/2004,40000,13068,http://www.zillow.com/homes/70696570_zpid/,1120,103167.0,75113.0,,90497.0
251,83,Skyline Dr,Bella Vista,AR,72714,83 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/70638797_zpid/,http://www.zillow.com/homedetails/83-Skyline-Dr-Bella-Vista-AR-72714/70638797_zpid/#charts-and-data,http://www.zillow.com/homedetails/83-Skyline-Dr-Bella-Vista-AR-72714/70638797_zpid/,07/27/2000,17000,14375,http://www.zillow.com/homes/70638797_zpid/,600,84169.0,47696.0,,70141.0
252,85,Skyline Dr,Bella Vista,AR,72714,85 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94644705_zpid/,http://www.zillow.com/homedetails/85-Skyline-Dr-Bella-Vista-AR-72714/94644705_zpid/#charts-and-data,http://www.zillow.com/homedetails/85-Skyline-Dr-Bella-Vista-AR-72714/94644705_zpid/,,,12197,http://www.zillow.com/homes/94644705_zpid/,1144,121595.0,110015.0,,115805.0
253,87,Skyline Dr,Bella Vista,AR,72714,87 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94649102_zpid/,http://www.zillow.com/homedetails/87-Skyline-Dr-Bella-Vista-AR-72714/94649102_zpid/#charts-and-data,http://www.zillow.com/homedetails/87-Skyline-Dr-Bella-Vista-AR-72714/94649102_zpid/,10/27/1999,13000,12632,http://www.zillow.com/homes/94649102_zpid/,600,75341.0,44715.0,,61253.0
254,89,Skyline Dr,Bella Vista,AR,72714,89 Skyline Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/70624317_zpid/,http://www.zillow.com/homedetails/89-Skyline-Dr-Bella-Vista-AR-72714/70624317_zpid/#charts-and-data,http://www.zillow.com/homedetails/89-Skyline-Dr-Bella-Vista-AR-72714/70624317_zpid/,01/25/2007,20000,10019,http://www.zillow.com/homes/70624317_zpid/,728,81302.0,45092.0,,68321.0
255,2,Spring Park Dr,Bella Vista,AR,72714,2 Spring Park Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/70677234_zpid/,http://www.zillow.com/homedetails/2-Spring-Park-Dr-Bella-Vista-AR-72714/70677234_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Spring-Park-Dr-Bella-Vista-AR-72714/70677234_zpid/,12/03/2008,16000,8276,http://www.zillow.com/homes/70677234_zpid/,868,86463.0,53267.0,,77199.0
256,4,Spring Park Dr,Bella Vista,AR,72714,4 Spring Park Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94648990_zpid/,http://www.zillow.com/homedetails/4-Spring-Park-Dr-Bella-Vista-AR-72714/94648990_zpid/#charts-and-data,http://www.zillow.com/homedetails/4-Spring-Park-Dr-Bella-Vista-AR-72714/94648990_zpid/,03/19/2012,23000,8712,http://www.zillow.com/homes/94648990_zpid/,784,83463.0,50964.0,,73861.0
257,5,Spring Park Dr,Bella Vista,AR,72714,5 Spring Park Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/70727716_zpid/,http://www.zillow.com/homedetails/5-Spring-Park-Dr-Bella-Vista-AR-72714/70727716_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Spring-Park-Dr-Bella-Vista-AR-72714/70727716_zpid/,07/31/2003,49000,9583,http://www.zillow.com/homes/70727716_zpid/,980,99927.0,80850.0,,90843.0
258,6,Spring Park Dr,Bella Vista,AR,72714,6 Spring Park Dr Bella Vista AR,1.0,2,http://www.zillow.com/homes/comps/94646419_zpid/,http://www.zillow.com/homedetails/6-Spring-Park-Dr-Bella-Vista-AR-72714/94646419_zpid/#charts-and-data,http://www.zillow.com/homedetails/6-Spring-Park-Dr-Bella-Vista-AR-72714/94646419_zpid/,10/29/2012,3000,11761,http://www.zillow.com/homes/94646419_zpid/,672,20411.0,12247.0,1985,17749.0
259,9200,Suits Us Dr,Bella Vista,AR,72714,9200 Suits Us Dr Bella Vista AR,,,,,,,,,,,,,,
260,9200,Suits Us Dr,Bella Vista,AR,72714,9200 Suits Us Dr Bella Vista AR,,,,,,,,,,,,,,
261,9211,Suits Us Dr,Bella Vista,AR,72714,9211 Suits Us Dr Bella Vista AR,1.0,,http://www.zillow.com/homes/comps/70644243_zpid/,http://www.zillow.com/homedetails/9211-Suits-Us-Dr-Bella-Vista-AR-72714/70644243_zpid/#charts-and-data,http://www.zillow.com/homedetails/9211-Suits-Us-Dr-Bella-Vista-AR-72714/70644243_zpid/,05/16/1997,15000,5227,http://www.zillow.com/homes/70644243_zpid/,640,84448.0,59881.0,,76771.0
262,9219,Suits Us Dr,Bella Vista,AR,72714,9219 Suits Us Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94646231_zpid/,http://www.zillow.com/homedetails/9219-Suits-Us-Dr-Bella-Vista-AR-72714/94646231_zpid/#charts-and-data,http://www.zillow.com/homedetails/9219-Suits-Us-Dr-Bella-Vista-AR-72714/94646231_zpid/,05/16/1997,15000,5663,http://www.zillow.com/homes/94646231_zpid/,,93718.0,74803.0,,85980.0
263,9276,Suits Us Dr,Bella Vista,AR,72714,9276 Suits Us Dr Bella Vista AR,,,http://www.zillow.com/homes/comps/94649113_zpid/,http://www.zillow.com/homedetails/9276-Suits-Us-Dr-Bella-Vista-AR-72714/94649113_zpid/#charts-and-data,http://www.zillow.com/homedetails/9276-Suits-Us-Dr-Bella-Vista-AR-72714/94649113_zpid/,,,4792,http://www.zillow.com/homes/94649113_zpid/,,86537.0,73350.0,,82416.0
264,9282,Suits Us Dr,Bella Vista,AR,72714,9282 Suits Us Dr Bella Vista AR,1.0,,http://www.zillow.com/homes/comps/70633576_zpid/,http://www.zillow.com/homedetails/9282-Suits-Us-Dr-Bella-Vista-AR-72714/70633576_zpid/#charts-and-data,http://www.zillow.com/homedetails/9282-Suits-Us-Dr-Bella-Vista-AR-72714/70633576_zpid/,,,11761,http://www.zillow.com/homes/70633576_zpid/,948,89331.0,65564.0,,81955.0
265,9384,Suits Us Dr,Bella Vista,AR,72714,9384 Suits Us Dr Bella Vista AR,1.5,2,http://www.zillow.com/homes/comps/70733492_zpid/,http://www.zillow.com/homedetails/9384-Suits-Us-Dr-Bella-Vista-AR-72714/70733492_zpid/#charts-and-data,http://www.zillow.com/homedetails/9384-Suits-Us-Dr-Bella-Vista-AR-72714/70733492_zpid/,01/25/2011,3000,2178000,http://www.zillow.com/homes/70733492_zpid/,620,,,,
266,9401,Suits Us Dr,Bella Vista,AR,72714,9401 Suits Us Dr Bella Vista AR,1.0,,http://www.zillow.com/homes/comps/94644921_zpid/,http://www.zillow.com/homedetails/9401-Suits-Us-Dr-Bella-Vista-AR-72714/94644921_zpid/#charts-and-data,http://www.zillow.com/homedetails/9401-Suits-Us-Dr-Bella-Vista-AR-72714/94644921_zpid/,02/26/2002,18000,5663,http://www.zillow.com/homes/94644921_zpid/,572,66938.0,44006.0,1927,61980.0
267,9433,Suits Us Dr,Bella Vista,AR,72714,9433 Suits Us Dr Bella Vista AR,,,,,,,,,,,,,,
268,9439,Suits Us Dr,Bella Vista,AR,72714,9439 Suits Us Dr Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70648022_zpid/,http://www.zillow.com/homedetails/9439-Suits-Us-Dr-Bella-Vista-AR/70648022_zpid/#charts-and-data,http://www.zillow.com/homedetails/9439-Suits-Us-Dr-Bella-Vista-AR/70648022_zpid/,06/14/1985,34500,10019,http://www.zillow.com/homes/70648022_zpid/,1756,162916.0,132370.0,,145461.0
269,9450,Suits Us Dr,Bella Vista,AR,72714,9450 Suits Us Dr Bella Vista AR,,,,,,,,,,,,,,
270,9514,Suits Us Dr,Bella Vista,AR,72714,9514 Suits Us Dr Bella Vista AR,,,,,,,,,,,,,,
271,1,Summit Place Ave,Bella Vista,AR,72714,1 Summit Place Ave Bella Vista AR,,,http://www.zillow.com/homes/comps/94650693_zpid/,http://www.zillow.com/homedetails/1-Summit-Place-Ave-Bella-Vista-AR-72714/94650693_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Summit-Place-Ave-Bella-Vista-AR-72714/94650693_zpid/,,,7841,http://www.zillow.com/homes/94650693_zpid/,552,72967.0,43535.0,1965,61317.0
272,2,Summit Place Ave,Bella Vista,AR,72714,2 Summit Place Ave Bella Vista AR,,,http://www.zillow.com/homes/comps/70713162_zpid/,http://www.zillow.com/homedetails/2-Summit-Place-Ave-Bella-Vista-AR-72714/70713162_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Summit-Place-Ave-Bella-Vista-AR-72714/70713162_zpid/,03/01/2006,24000,4792,http://www.zillow.com/homes/70713162_zpid/,624,72851.0,43465.0,,61219.0
273,3,Summit Place Ave,Bella Vista,AR,72714,3 Summit Place Ave Bella Vista AR,,,http://www.zillow.com/homes/comps/94645173_zpid/,http://www.zillow.com/homedetails/3-Summit-Place-Ave-Bella-Vista-AR-72714/94645173_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Summit-Place-Ave-Bella-Vista-AR-72714/94645173_zpid/,07/18/2011,10000,7841,http://www.zillow.com/homes/94645173_zpid/,576,73706.0,43610.0,,61422.0
274,4,Summit Place Ave,Bella Vista,AR,72714,4 Summit Place Ave Bella Vista AR,,,http://www.zillow.com/homes/comps/70652260_zpid/,http://www.zillow.com/homedetails/4-Summit-Place-Ave-Bella-Vista-AR-72714/70652260_zpid/#charts-and-data,http://www.zillow.com/homedetails/4-Summit-Place-Ave-Bella-Vista-AR-72714/70652260_zpid/,03/26/1999,20000,4792,http://www.zillow.com/homes/70652260_zpid/,924,92056.0,66576.0,,82193.0
275,5,Summit Place Ave,Bella Vista,AR,72714,5 Summit Place Ave Bella Vista AR,1.0,3,http://www.zillow.com/homes/comps/70666601_zpid/,http://www.zillow.com/homedetails/5-Summit-Place-Ave-Bella-Vista-AR-72714/70666601_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Summit-Place-Ave-Bella-Vista-AR-72714/70666601_zpid/,04/05/2012,4000,10019,http://www.zillow.com/homes/70666601_zpid/,1100,83997.0,65247.0,,74997.0
276,6,Summit Place Ave,Bella Vista,AR,72714,6 Summit Place Ave Bella Vista AR,,,http://www.zillow.com/homes/comps/70669864_zpid/,http://www.zillow.com/homedetails/6-Summit-Place-Ave-Bella-Vista-AR-72714/70669864_zpid/#charts-and-data,http://www.zillow.com/homedetails/6-Summit-Place-Ave-Bella-Vista-AR-72714/70669864_zpid/,11/12/2008,42000,4792,http://www.zillow.com/homes/70669864_zpid/,840,85517.0,52975.0,,75679.0
277,8,Summit Place Ave,Bella Vista,AR,72714,8 Summit Place Ave Bella Vista AR,,,,,,,,,,,,,,
278,9,Summit Place Ave,Bella Vista,AR,72714,9 Summit Place Ave Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/94645087_zpid/,http://www.zillow.com/homedetails/9-Summit-Place-Ave-Bella-Vista-AR-72714/94645087_zpid/#charts-and-data,http://www.zillow.com/homedetails/9-Summit-Place-Ave-Bella-Vista-AR-72714/94645087_zpid/,08/09/2009,27000,7405,http://www.zillow.com/homes/94645087_zpid/,1030,57864.0,45981.0,1984,51664.0
279,10,Summit Place Ave,Bella Vista,AR,72714,10 Summit Place Ave Bella Vista AR,,,http://www.zillow.com/homes/comps/70639724_zpid/,http://www.zillow.com/homedetails/10-Summit-Place-Ave-Bella-Vista-AR-72714/70639724_zpid/#charts-and-data,http://www.zillow.com/homedetails/10-Summit-Place-Ave-Bella-Vista-AR-72714/70639724_zpid/,06/22/2004,18000,5663,http://www.zillow.com/homes/70639724_zpid/,1216,105427.0,75834.0,2005,92480.0
